# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.757167567810e+05       5.690944491434e-06       2.432108348289e-08       2.624799414747e+00       6.726562875188e+04       1.414593758984e+04       8.050374560308e-02       2.485692420851e+09       1.513973655646e+00       2.623262032319e+09       1.348013583434e+07       7.232065709601e+07       1.088699914123e+03       6.334646588649e-13       2.013091715470e+08       1.088699914123e+03       6.334646551296e-13       2.013091727340e+08       1.088699914123e+03       6.334645306189e-13       2.013092123024e+08       3.456234893791e-08       3.818834443588e+06       4.524664811386e+09       4.524664811386e+09       1.479621178838e+09      -2.265625362715e+09       2.330508727743e-04       7.473172127931e-02 
       1.744952425482e+05       5.730782424863e-06       2.466168620867e-08       2.643085489230e+00       6.633807850734e+04       1.414591930377e+04       8.106718572956e-02       2.468409765898e+09       1.524510769147e+00       2.551075962283e+09       1.320096124998e+07       7.082289107693e+07       1.066152860462e+03       6.334646606667e-13       1.957696107872e+08       1.066152860462e+03       6.334646568789e-13       1.957696119578e+08       1.066152860462e+03       6.334645306189e-13       1.957696509779e+08       3.456234893791e-08       3.713749001416e+06       4.400740660046e+09       4.400740660046e+09       1.438905444151e+09      -2.188109578800e+09       2.331725237809e-04       7.488682049944e-02 
       1.732822194823e+05       5.770899242221e-06       2.500705129961e-08       2.661498348411e+00       6.542334819767e+04       1.414590089091e+04       8.163456873188e-02       2.451247248854e+09       1.535120797616e+00       2.480876269288e+09       1.292756832995e+07       6.935614357044e+07       1.044072752945e+03       6.334646624938e-13       1.903824846573e+08       1.044072752945e+03       6.334646586528e-13       1.903824858117e+08       1.044072752945e+03       6.334645306189e-13       1.903825242912e+08       3.456234893791e-08       3.611555243326e+06       4.280214489393e+09       4.280214489393e+09       1.399310102937e+09      -2.113246855171e+09       2.332944916716e-04       7.504307967918e-02 
       1.720776285582e+05       5.811296895951e-06       2.535724518544e-08       2.680038862918e+00       6.452126042419e+04       1.414588235039e+04       8.220592219333e-02       2.434204034602e+09       1.545804239757e+00       2.412608293620e+09       1.265983733769e+07       6.791977219237e+07       1.022449921257e+03       6.334646643466e-13       1.851435985691e+08       1.022449921257e+03       6.334646604516e-13       1.851435997075e+08       1.022449921257e+03       6.334645306189e-13       1.851436376539e+08       3.456234893791e-08       3.512173598006e+06       4.162993046727e+09       4.162993046727e+09       1.360804325003e+09      -2.040946361802e+09       2.334167787719e-04       7.520050601329e-02 
       1.708814111614e+05       5.851977352165e-06       2.571233521918e-08       2.698707909243e+00       6.363164024451e+04       1.414586368135e+04       8.278127389006e-02       2.417279293829e+09       1.556561597601e+00       2.346218879644e+09       1.239765101637e+07       6.651314786211e+07       1.001274895351e+03       6.334646662254e-13       1.800488733577e+08       1.001274895351e+03       6.334646622757e-13       1.800488744803e+08       1.001274895351e+03       6.334645306189e-13       1.800489119010e+08       3.456234893791e-08       3.415526683723e+06       4.048985640207e+09       4.048985640207e+09       1.323358128515e+09      -1.971120379045e+09       2.335393874246e-04       7.535910673570e-02 
       1.696935090846e+05       5.892942590743e-06       2.607238968997e-08       2.717506369781e+00       6.275431513846e+04       1.414584488289e+04       8.336065179241e-02       2.400472202988e+09       1.567393376532e+00       2.281656334420e+09       1.214089453747e+07       6.513565452703e+07       9.805384013002e+02       6.334646681306e-13       1.750943421052e+08       9.805384013002e+02       6.334646641254e-13       1.750943432123e+08       9.805384013002e+02       6.334645306189e-13       1.750943801145e+08       3.456234893791e-08       3.321539248068e+06       3.938104068497e+09       3.938104068497e+09       1.286942356655e+09      -1.903684191096e+09       2.336623199893e-04       7.551888911965e-02 
       1.685138645253e+05       5.934194605427e-06       2.643747783595e-08       2.736435132863e+00       6.188911497457e+04       1.414582595412e+04       8.394408406626e-02       2.383781944257e+09       1.578300085307e+00       2.218870387449e+09       1.188945545054e+07       6.378668889271e+07       9.602313572382e+02       6.334646700626e-13       1.702761470522e+08       9.602313572382e+02       6.334646660011e-13       1.702761481439e+08       9.602313572382e+02       6.334645306189e-13       1.702761845348e+08       3.456234893791e-08       3.230138109367e+06       3.830262552336e+09       3.830262552336e+09       1.251528654917e+09      -1.838555983113e+09       2.337855788431e-04       7.567986047780e-02 
       1.673424200826e+05       5.975735403917e-06       2.680766985740e-08       2.755495092797e+00       6.103587197699e+04       1.414580689416e+04       8.453159907443e-02       2.367207705497e+09       1.589282236074e+00       2.157812151536e+09       1.164322363392e+07       6.246566015872e+07       9.403448693798e+02       6.334646720217e-13       1.655905365937e+08       9.403448693798e+02       6.334646679032e-13       1.655905376703e+08       9.403448693798e+02       6.334645306189e-13       1.655905735570e+08       3.456234893791e-08       3.141252099697e+06       3.725377667992e+09       3.725377667992e+09       1.217089449033e+09      -1.775656741862e+09       2.339091663805e-04       7.584202816238e-02 
       1.661791187548e+05       6.017567007975e-06       2.718303693006e-08       2.774687149904e+00       6.019442069284e+04       1.414578770211e+04       8.512322537801e-02       2.350748680216e+09       1.600340344400e+00       2.098434084722e+09       1.140209124656e+07       6.117198975987e+07       9.208702281269e+02       6.334646740083e-13       1.610338623585e+08       9.208702281269e+02       6.334646698319e-13       1.610338634202e+08       9.208702281269e+02       6.334645306189e-13       1.610338988097e+08       3.456234893791e-08       3.054812009477e+06       3.623368282547e+09       3.623368282547e+09       1.183597923499e+09      -1.714910159755e+09       2.340330850133e-04       7.600539956530e-02 
       1.650239039363e+05       6.059691453514e-06       2.756365121857e-08       2.794012210563e+00       5.936459796007e+04       1.414576837705e+04       8.571899173778e-02       2.334404067527e+09       1.611474929284e+00       2.040689953269e+09       1.116595268072e+07       5.990511111285e+07       9.017989042535e+02       6.334646760229e-13       1.566025763681e+08       9.017989042535e+02       6.334646717878e-13       1.566025774150e+08       9.017989042535e+02       6.334645306189e-13       1.566026123143e+08       3.456234893791e-08       2.970750533579e+06       3.524155490961e+09       3.524155490961e+09       1.151028000698e+09      -1.656242542191e+09       2.341573371710e-04       7.616998211827e-02 
       1.638767194152e+05       6.102110790707e-06       2.794958589014e-08       2.813471187248e+00       5.854624287570e+04       1.414574891807e+04       8.631892711558e-02       2.318173072113e+09       1.622686513188e+00       1.984534795662e+09       1.093470451576e+07       5.866446936805e+07       8.831225451707e+02       6.334646780657e-13       1.522932282744e+08       8.831225451707e+02       6.334646737712e-13       1.522932293069e+08       8.831225451707e+02       6.334645306189e-13       1.522932637226e+08       3.456234893791e-08       2.889002218919e+06       3.427662554860e+09       3.427662554860e+09       1.119354320598e+09      -1.599582718057e+09       2.342819253008e-04       7.633578329294e-02 
       1.627375093701e+05       6.144827084078e-06       2.834091512844e-08       2.833064998558e+00       5.773919676454e+04       1.414572932426e+04       8.692306067573e-02       2.302054904183e+09       1.633975622053e+00       1.929924887600e+09       1.070824547287e+07       5.744952116657e+07       8.648329712685e+02       6.334646801373e-13       1.481024626734e+08       8.648329712685e+02       6.334646757824e-13       1.481024636916e+08       8.648329712685e+02       6.334645306189e-13       1.481024976304e+08       3.456234893791e-08       2.809503413500e+06       3.333814843015e+09       3.333814843015e+09       1.088552221000e+09      -1.544861953303e+09       2.344068518681e-04       7.650281060099e-02 
       1.616062183678e+05       6.187842412608e-06       2.873771414759e-08       2.852794569273e+00       5.694330314837e+04       1.414570959469e+04       8.753142178644e-02       2.286048779436e+09       1.645342785319e+00       1.876817707951e+09       1.048647637064e+07       5.625973440228e+07       8.469221723334e+02       6.334646822379e-13       1.440270164920e+08       8.469221723334e+02       6.334646778219e-13       1.440270174961e+08       8.469221723334e+02       6.334645306189e-13       1.440270509647e+08       3.456234893791e-08       2.732192216849e+06       3.242539773447e+09       3.242539773447e+09       1.058597718342e+09      -1.492013867473e+09       2.345321193558e-04       7.667107159432e-02 
       1.604827913603e+05       6.231158869837e-06       2.914005920643e-08       2.872660830380e+00       5.615840771545e+04       1.414568972843e+04       8.814404002124e-02       2.270153919025e+09       1.656788535956e+00       1.825171905644e+09       1.026930008171e+07       5.509458798877e+07       8.293823040403e+02       6.334646843681e-13       1.400637164481e+08       8.293823040403e+02       6.334646798900e-13       1.400637174382e+08       8.293823040403e+02       6.334645306189e-13       1.400637504431e+08       3.456234893791e-08       2.657008431820e+06       3.153766757135e+09       3.153766757135e+09       1.029467489021e+09      -1.440974353099e+09       2.346577302653e-04       7.684057386506e-02 
       1.593671736824e+05       6.274778563960e-06       2.954802762293e-08       2.892664719117e+00       5.538435829058e+04       1.414566972454e+04       8.876094516038e-02       2.254369549514e+09       1.668313410476e+00       1.774947267477e+09       1.005662149017e+07       5.395357163110e+07       8.122056845171e+02       6.334646865282e-13       1.362094765790e+08       8.122056845171e+02       6.334646819872e-13       1.362094775554e+08       8.122056845171e+02       6.334645306189e-13       1.362095101030e+08       3.456234893791e-08       2.583893517722e+06       3.067427143259e+09       3.067427143259e+09       1.001138851236e+09      -1.391681497853e+09       2.347836871163e-04       7.701132504579e-02 
       1.582593110488e+05       6.318703617936e-06       2.996169778882e-08       2.912807179013e+00       5.462100480544e+04       1.414564958208e+04       8.938216719233e-02       2.238694902847e+09       1.679917948963e+00       1.726104686799e+09       9.848347449924e+06       5.283618560237e+07       7.953847909803e+02       6.334646887187e-13       1.324612958393e+08       7.953847909803e+02       6.334646841138e-13       1.324612968022e+08       7.953847909803e+02       6.334645306189e-13       1.324613288989e+08       3.456234893791e-08       2.512790544741e+06       2.983454165956e+09       2.983454165956e+09       9.735897473218e+08      -1.344075509368e+09       2.349099924466e-04       7.718333280963e-02 
       1.571591495516e+05       6.362936169588e-06       3.038114918444e-08       2.933089159933e+00       5.386819926948e+04       1.414562930010e+04       9.000773631517e-02       2.223129216305e+09       1.691602695089e+00       1.678606133067e+09       9.644386743899e+06       5.174194052482e+07       7.789122564404e+02       6.334646909399e-13       1.288162557640e+08       7.789122564404e+02       6.334646862704e-13       1.288162567135e+08       7.789122564404e+02       6.334645306189e-13       1.288162883656e+08       3.456234893791e-08       2.443644149611e+06       2.901782892536e+09       2.901782892536e+09       9.467987265819e+08      -1.298098642632e+09       2.350366488128e-04       7.735660487030e-02 
       1.560666356576e+05       6.407478371709e-06       3.080646239371e-08       2.953511618114e+00       5.312579574109e+04       1.414560887764e+04       9.063768293812e-02       2.207671732470e+09       1.703368196143e+00       1.632414622229e+09       9.444650044096e+06       5.067035715552e+07       7.627808664755e+02       6.334646931923e-13       1.252715181959e+08       7.627808664755e+02       6.334646884572e-13       1.252715191323e+08       7.627808664755e+02       6.334645306189e-13       1.252715503458e+08       3.456234893791e-08       2.376400492510e+06       2.822350173124e+09       2.822350173124e+09       9.207449285813e+08      -1.253695129870e+09       2.351636587901e-04       7.753114898233e-02 
       1.549817162058e+05       6.452332392164e-06       3.123771911942e-08       2.974075516206e+00       5.239365029925e+04       1.414558831374e+04       9.127203768295e-02       2.192321699192e+09       1.715215003050e+00       1.587494187934e+09       9.249049872460e+06       4.962096617648e+07       7.469835560716e+02       6.334646954764e-13       1.218243230761e+08       7.469835560716e+02       6.334646906747e-13       1.218243239996e+08       7.469835560716e+02       6.334645306189e-13       1.218243547806e+08       3.456234893791e-08       2.311007215135e+06       2.745094591680e+09       2.745094591680e+09       8.954080669061e+08      -1.210811112827e+09       2.352910249726e-04       7.770697294108e-02 
       1.539043384046e+05       6.497500413997e-06       3.167500219867e-08       2.994781823310e+00       5.167162101555e+04       1.414556760743e+04       9.191083138552e-02       2.177078369546e+09       1.727143670394e+00       1.543809853523e+09       9.057500562577e+06       4.859330798911e+07       7.315134065284e+02       6.334646977926e-13       1.184719862948e+08       7.315134065284e+02       6.334646929234e-13       1.184719872055e+08       7.315134065284e+02       6.334645306189e-13       1.184720175600e+08       3.456234893791e-08       2.247413399939e+06       2.669956418375e+09       2.669956418375e+09       8.707684133681e+08      -1.169394577376e+09       2.354187499731e-04       7.788408458295e-02 
       1.528344498294e+05       6.542984635541e-06       3.211839561849e-08       3.015631515029e+00       5.095956792656e+04       1.414554675774e+04       9.255409509723e-02       2.161941001802e+09       1.739154756440e+00       1.501327604797e+09       8.869918222151e+06       4.758693251293e+07       7.163636424294e+02       6.334647001413e-13       1.152118976014e+08       7.163636424294e+02       6.334646952037e-13       1.152118984994e+08       7.163636424294e+02       6.334645306189e-13       1.152119284334e+08       3.456234893791e-08       2.185569530483e+06       2.596877563262e+09       2.596877563262e+09       8.468067826435e+08      -1.129395290353e+09       2.355468364238e-04       7.806249178539e-02 
       1.517719984203e+05       6.588787270519e-06       3.256798453174e-08       3.036625573503e+00       5.025735300665e+04       1.414552576368e+04       9.320186008655e-02       2.146908859385e+09       1.751248823161e+00       1.460014363534e+09       8.686220696265e+06       4.660139898847e+07       7.015276286745e+02       6.334647025230e-13       1.120415185720e+08       7.015276286745e+02       6.334646975161e-13       1.120415194576e+08       7.015276286745e+02       6.334645306189e-13       1.120415489768e+08       3.456234893791e-08       2.125427452883e+06       2.525801531235e+09       2.525801531235e+09       8.235045173352e+08      -1.090764738573e+09       2.356752869758e-04       7.824220246708e-02 
       1.507169324789e+05       6.634910548154e-06       3.302385527316e-08       3.057764987447e+00       4.956484014114e+04       1.414550462427e+04       9.385415784053e-02       2.131981210840e+09       1.763426436257e+00       1.419837961730e+09       8.506327531398e+06       4.563627578421e+07       6.869988675738e+02       6.334647049382e-13       1.089583806332e+08       6.869988675738e+02       6.334646998609e-13       1.089583815065e+08       6.869988675738e+02       6.334645306189e-13       1.089584106168e+08       3.456234893791e-08       2.066940338314e+06       2.456673378217e+09       2.456673378217e+09       8.008434734459e+08      -1.053456069920e+09       2.358041042999e-04       7.842322458802e-02 
       1.496692006663e+05       6.681356713281e-06       3.348609537575e-08       3.079050752202e+00       4.888189509982e+04       1.414548333850e+04       9.451102006631e-02       2.117157329796e+09       1.775688165180e+00       1.380767116558e+09       8.330159940194e+06       4.469114020758e+07       6.727709960024e+02       6.334647073873e-13       1.059600831399e+08       6.727709960024e+02       6.334647022387e-13       1.059600840011e+08       6.727709960024e+02       6.334645306189e-13       1.059601127080e+08       3.456234893791e-08       2.010062646553e+06       2.389439668550e+09       2.389439668550e+09       7.788060062504e+08      -1.017424036460e+09       2.359332910862e-04       7.860556614965e-02 
       1.486287520007e+05       6.728128026450e-06       3.395479358719e-08       3.100483869770e+00       4.820838551089e+04       1.414546190539e+04       9.517247869270e-02       2.102436494932e+09       1.788034583159e+00       1.342771406006e+09       8.157640766951e+06       4.376557831978e+07       6.588377826134e+02       6.334647098708e-13       1.030442915059e+08       6.588377826134e+02       6.334647046499e-13       1.030442923552e+08       6.588377826134e+02       6.334645306189e-13       1.030443206644e+08       3.456234893791e-08       1.954750090515e+06       2.324048433566e+09       2.324048433566e+09       7.573749565576e+08      -9.826249395092e+08       2.360628500444e-04       7.878923519491e-02 
       1.475955358543e+05       6.775226764041e-06       3.443003988671e-08       3.122065348864e+00       4.754418083516e+04       1.414544032391e+04       9.583856587168e-02       2.087817989943e+09       1.800466267220e+00       1.305821245191e+09       7.988694453837e+06       4.285918475458e+07       6.451931251085e+02       6.334647123892e-13       1.002087353866e+08       6.451931251085e+02       6.334647070949e-13       1.002087362242e+08       6.451931251085e+02       6.334645306189e-13       1.002087641412e+08       3.456234893791e-08       1.900959601774e+06       2.260449131286e+09       2.260449131286e+09       7.365336373496e+08      -9.490165765702e+08       2.361927839041e-04       7.897423980840e-02 
       1.465695019516e+05       6.822655218375e-06       3.491192550197e-08       3.143796204939e+00       4.688915234074e+04       1.414541859305e+04       9.650931397998e-02       2.073301103499e+09       1.812983798213e+00       1.269887863326e+09       7.823247007792e+06       4.197156254069e+07       6.318310475661e+02       6.334647149430e-13       9.745120691085e+07       6.318310475661e+02       6.334647095743e-13       9.745120773676e+07       6.318310475661e+02       6.334645306189e-13       9.745123526698e+07       3.456234893791e-08       1.848649297027e+06       2.198592607233e+09       2.198592607233e+09       7.162658207888e+08      -9.165581900989e+08       2.363230954149e-04       7.916058811646e-02 
       1.455506003663e+05       6.870415697822e-06       3.540054292635e-08       3.165677460249e+00       4.624317307796e+04       1.414539671180e+04       9.718475562063e-02       2.058885129219e+09       1.825587760834e+00       1.234943281314e+09       7.661225968128e+06       4.110232292798e+07       6.187456978236e+02       6.334647175327e-13       9.476955896192e+07       6.187456978236e+02       6.334647120886e-13       9.476955977638e+07       6.187456978236e+02       6.334645306189e-13       9.476958692517e+07       3.456234893791e-08       1.797778445484e+06       2.138431056318e+09       2.138431056318e+09       6.965557255832e+08      -8.852104180178e+08       2.364537873463e-04       7.934828828727e-02 
       1.445387815194e+05       6.918510526915e-06       3.589598593637e-08       3.187710143882e+00       4.560611785470e+04       1.414537467911e+04       9.786492362459e-02       2.044569365629e+09       1.838278743650e+00       1.200960289966e+09       7.502560374789e+06       4.025108521718e+07       6.059313449146e+02       6.334647201587e-13       9.216170350592e+07       6.059313449146e+02       6.334647146381e-13       9.216170430910e+07       6.059313449146e+02       6.334645306189e-13       9.216173108174e+07       3.456234893791e-08       1.748307437153e+06       2.079917985777e+09       2.079917985777e+09       6.773880046979e+08      -8.549352459280e+08       2.365848624880e-04       7.953734853093e-02 
       1.435339961763e+05       6.966942046465e-06       3.639834960937e-08       3.209895291800e+00       4.497786321205e+04       1.414535249396e+04       9.854985105226e-02       2.030353116134e+09       1.851057339122e+00       1.167912428817e+09       7.347180737278e+06       3.941747659319e+07       5.933823765589e+02       6.334647228217e-13       8.962560996585e+07       5.933823765589e+02       6.334647172235e-13       8.962561075790e+07       5.933823765589e+02       6.334645306189e-13       8.962563715961e+07       3.456234893791e-08       1.700197752001e+06       2.023008179122e+09       2.023008179122e+09       6.587477334062e+08      -8.256959609571e+08       2.367163236504e-04       7.972777709963e-02 
       1.425361954448e+05       7.015712613673e-06       3.690773034149e-08       3.232233946896e+00       4.435828740032e+04       1.414533015531e+04       9.923957119517e-02       2.016235688979e+09       1.863924143629e+00       1.135773965517e+09       7.195019004220e+06       3.860113196174e+07       5.810932967048e+02       6.334647255220e-13       8.715930364059e+07       5.810932967048e+02       6.334647198453e-13       8.715930442167e+07       5.810932967048e+02       6.334645306189e-13       8.715933045758e+07       3.456234893791e-08       1.653411929960e+06       1.967657661090e+09       1.967657661090e+09       6.406203976687e+08      -7.974571071879e+08       2.368481736640e-04       7.991958228765e-02 
       1.415453307726e+05       7.064824602247e-06       3.742422586575e-08       3.254727159025e+00       4.374727035535e+04       1.414530766210e+04       9.993411757753e-02       2.002216397219e+09       1.876879757495e+00       1.104519875802e+09       7.046008533561e+06       3.780169378955e+07       5.690587231217e+02       6.334647282603e-13       8.476086416735e+07       5.690587231217e+02       6.334647225038e-13       8.476086493760e+07       5.690587231217e+02       6.334645306189e-13       8.476089061279e+07       3.456234893791e-08       1.607913541757e+06       1.913823663544e+09       1.913823663544e+09       6.229918828324e+08      -7.701844426138e+08       2.369804153802e-04       8.011277243153e-02 
       1.405613539447e+05       7.114280402513e-06       3.794793527060e-08       3.277375985050e+00       4.314469367517e+04       1.414528501327e+04       1.006335239579e-01       1.988294558684e+09       1.889924785011e+00       1.074125824008e+09       6.900084063381e+06       3.701881194774e+07       5.572733850430e+02       6.334647310371e-13       8.242842402644e+07       5.572733850430e+02       6.334647251997e-13       8.242842478602e+07       5.572733850430e+02       6.334645306189e-13       8.242845010548e+07       3.456234893791e-08       1.563667160555e+06       1.861464592324e+09       1.861464592324e+09       6.058484626407e+08      -7.438448975683e+08       2.371130516713e-04       8.030735591013e-02 
       1.395842170815e+05       7.164082421537e-06       3.847895901847e-08       3.300181488898e+00       4.255044059698e+04       1.414526220777e+04       1.013378243307e-01       1.974469495946e+09       1.903059834460e+00       1.044568144118e+09       6.757181683307e+06       3.625214355845e+07       5.457321208580e+02       6.334647338529e-13       8.016016708718e+07       5.457321208580e+02       6.334647279335e-13       8.016016783624e+07       5.457321208580e+02       6.334645306189e-13       8.016019280490e+07       3.456234893791e-08       1.520638334366e+06       1.810539994997e+09       1.810539994997e+09       5.891767885456e+08      -7.184065345790e+08       2.372460854302e-04       8.050334114474e-02 
       1.386138726360e+05       7.214233083240e-06       3.901739896480e-08       3.323144741589e+00       4.196439597446e+04       1.414523924451e+04       1.020470529281e-01       1.960740536285e+09       1.916285518141e+00       1.015823821341e+09       6.617238806533e+06       3.550135284472e+07       5.344298758511e+02       6.334647367083e-13       7.795432719382e+07       5.344298758511e+02       6.334647307057e-13       7.795432793250e+07       5.344298758511e+02       6.334645306189e-13       7.795435255522e+07       3.456234893791e-08       1.478793559226e+06       1.761010529501e+09       1.761010529501e+09       5.729638793149e+08      -6.938385095960e+08       2.373795195713e-04       8.070073659913e-02 
       1.376502733920e+05       7.264734828512e-06       3.956335837716e-08       3.346266821294e+00       4.138644625536e+04       1.414521612243e+04       1.027612442215e-01       1.947107011658e+09       1.929602452396e+00       9.878704741903e+08       6.480194142401e+06       3.476611098341e+07       5.233616999880e+02       6.334647396037e-13       7.580918679038e+07       5.233616999880e+02       6.334647335168e-13       7.580918751882e+07       5.233616999880e+02       6.334645306189e-13       7.580921180040e+07       3.456234893791e-08       1.438100253106e+06       1.712837933648e+09       1.712837933648e+09       5.571971109241e+08      -6.701110345482e+08       2.375133570301e-04       8.089955077971e-02 
       1.366933724612e+05       7.315590115339e-06       4.011694195475e-08       3.369548813369e+00       4.081647945946e+04       1.414519284044e+04       1.034804329231e-01       1.933568258668e+09       1.943011257635e+00       9.606863370555e+08       6.345987669560e+06       3.404609596119e+07       5.125227457481e+02       6.334647425399e-13       7.372307558330e+07       5.125227457481e+02       6.334647363674e-13       7.372307630165e+07       5.125227457481e+02       6.334645306189e-13       7.372310024681e+07       3.456234893791e-08       1.398526730549e+06       1.665984995464e+09       1.665984995464e+09       5.418642067271e+08      -6.471953411828e+08       2.376476007636e-04       8.109979223554e-02 
       1.357431232815e+05       7.366801418917e-06       4.067825584807e-08       3.392991810411e+00       4.025438515675e+04       1.414516939745e+04       1.042046539879e-01       1.920123618525e+09       1.956512558356e+00       9.342502432566e+08       6.214560609683e+06       3.334099243350e+07       5.019082660010e+02       6.334647455173e-13       7.169436924095e+07       5.019082660010e+02       6.334647392581e-13       7.169436994935e+07       5.019082660010e+02       6.334645306189e-13       7.169439356275e+07       3.456234893791e-08       1.360042177992e+06       1.620415524348e+09       1.620415524348e+09       5.269532278979e+08      -6.250636461426e+08       2.377822537502e-04       8.130146955846e-02 
       1.347994796143e+05       7.418371231772e-06       4.124740767894e-08       3.416596912297e+00       3.970005444602e+04       1.414514579234e+04       1.049339426151e-01       1.906772437023e+09       1.970106983178e+00       9.085416085626e+08       6.085855401721e+06       3.265049158648e+07       4.915136119280e+02       6.334647485365e-13       6.972148812886e+07       4.915136119280e+02       6.334647421894e-13       6.972148882744e+07       4.915136119280e+02       6.334645306189e-13       6.972151211367e+07       3.456234893791e-08       1.322616629779e+06       1.576094323017e+09       1.576094323017e+09       5.124525641341e+08      -6.036891172394e+08       2.379173189903e-04       8.150459138319e-02 
       1.338623955425e+05       7.470302063886e-06       4.182450656073e-08       3.440365226232e+00       3.915337993363e+04       1.414512202403e+04       1.056683342500e-01       1.893514064500e+09       1.983795164862e+00       8.835404151645e+08       5.959815676693e+06       3.197429100169e+07       4.813342309855e+02       6.334647515982e-13       6.780289607978e+07       4.813342309855e+02       6.334647451619e-13       6.780289676868e+07       4.813342309855e+02       6.334645306189e-13       6.780291973229e+07       3.456234893791e-08       1.286220944825e+06       1.532987160227e+09       1.532987160227e+09       4.983509246172e+08      -5.830458408834e+08       2.380527995060e-04       8.170916638733e-02 
       1.329318254682e+05       7.522596442814e-06       4.240966311893e-08       3.464297866794e+00       3.861425571265e+04       1.414509809139e+04       1.064078645855e-01       1.880347855813e+09       1.997577740335e+00       8.592271960889e+08       5.836386233003e+06       3.131209452368e+07       4.713656649120e+02       6.334647547029e-13       6.593709919761e+07       4.713656649120e+02       6.334647481761e-13       6.593709987698e+07       4.713656649120e+02       6.334645306189e-13       6.593712252242e+07       3.456234893791e-08       1.250826783930e+06       1.491060744242e+09       1.491060744242e+09       4.846373292213e+08      -5.631087906270e+08       2.381886983416e-04       8.191520329155e-02 
       1.320077241103e+05       7.575256913813e-06       4.300298951190e-08       3.488395955988e+00       3.808257734231e+04       1.414507399330e+04       1.071525695641e-01       1.867273170301e+09       2.011455350719e+00       8.355830200403e+08       5.715513012260e+06       3.066361213026e+07       4.616035477746e+02       6.334647578512e-13       6.412264469422e+07       4.616035477746e+02       6.334647512327e-13       6.412264536417e+07       4.616035477746e+02       6.334645306189e-13       6.412266769586e+07       3.456234893791e-08       1.216406587712e+06       1.450282697033e+09       1.450282697033e+09       4.713010999636e+08      -5.438537967867e+08       2.383250185634e-04       8.212271085957e-02 
       1.310900465027e+05       7.628286039960e-06       4.360459945204e-08       3.512660623279e+00       3.755824182765e+04       1.414504972863e+04       1.079024853795e-01       1.854289371759e+09       2.025428641357e+00       8.125894766612e+08       5.597143075604e+06       3.002855980553e+07       4.520436040577e+02       6.334647610437e-13       6.235811975822e+07       4.520436040577e+02       6.334647543323e-13       6.235812041888e+07       4.520436040577e+02       6.334645306189e-13       6.235814244117e+07       3.456234893791e-08       1.182933555146e+06       1.410621529184e+09       1.410621529184e+09       4.583318526904e+08      -5.252575171053e+08       2.384617632604e-04       8.233169789829e-02 
       1.301787479917e+05       7.681686402279e-06       4.421460822711e-08       3.537093005649e+00       3.704114759948e+04       1.414502529625e+04       1.086576484781e-01       1.841395828402e+09       2.039498261835e+00       7.902286621970e+08       5.481224580522e+06       2.940665941543e+07       4.426816467902e+02       6.334647642811e-13       6.064215045498e+07       4.426816467902e+02       6.334647574754e-13       6.064215110650e+07       4.426816467902e+02       6.334645306189e-13       6.064217282366e+07       3.456234893791e-08       1.150381622701e+06       1.372046615486e+09       1.372046615486e+09       4.457194889917e+08      -5.072974084188e+08       2.385989355438e-04       8.254217325785e-02 
       1.292737842342e+05       7.735460599869e-06       4.483313272195e-08       3.561694247646e+00       3.653119449471e+04       1.414500069501e+04       1.094180955614e-01       1.828591912839e+09       2.053664866013e+00       7.684831655561e+08       5.367706758140e+06       2.879763858599e+07       4.335135757116e+02       6.334647675639e-13       5.897340065684e+07       4.335135757116e+02       6.334647606626e-13       5.897340129933e+07       4.335135757116e+02       6.334645306189e-13       5.897342271560e+07       3.456234893791e-08       1.118725444042e+06       1.334528171210e+09       1.334528171210e+09       4.334541883385e+08      -4.899516992935e+08       2.387365385477e-04       8.275414583170e-02 
       1.283751111951e+05       7.789611250028e-06       4.546029144042e-08       3.586465501425e+00       3.602828373680e+04       1.414497592375e+04       1.101838635871e-01       1.815877002039e+09       2.067929112045e+00       7.473360547527e+08       5.256539890993e+06       2.820123058401e+07       4.245353754766e+02       6.334647708929e-13       5.735057100272e+07       4.245353754766e+02       6.334647638946e-13       5.735057163631e+07       4.245353754766e+02       6.334645306189e-13       5.735059275586e+07       3.456234893791e-08       1.087940370296e+06       1.298037229019e+09       1.298037229019e+09       4.215264004359e+08      -4.731993636010e+08       2.388745754290e-04       8.296762455665e-02 
